Genus,Species,q,r,Vr,CVN,MA_Yr,RW-Yr,EX_Yr,RL_Yr,GL_Yr,TL_Yr,MA_G,RW_G,EX_G,RL_G,GL_G,TL_G,TI,BS,RA,HI,EF,DE,Mass,Len,Wing,RepT,MinAge,Lifesp,GenF,Gen,RepG,DispA,DirL,IndL,Sev,RanD,N,Dist,Den,Fert,NTr,TrL,Spec,Hum,Status,LegProt
Mythimna,ferrago,21,-0.051862471,0.432993123,0.502190861,6.300957745,14.31042446,18.88707992,6.040852691,5.570500272,5.626636768,6.313885289,12.46349201,13.48895132,6.377071116,5.720762597,5.765603405,0,3.688879454,0.25,0,0.357142857,0.166666667,,26,40,2,8,11,,8,5,4,1,0,1,1,1,2,,700,2,3,1,1,LC,1
Mythimna,impura,16,-6.2856E-14,0.043666667,0.150236611,4.482196738,7.421791184,7.38803188,4.399927402,4.395202104,4.478503521,4.480229906,6.243012258,6.291955199,4.431894486,4.420966841,4.499754489,0,3.555348061,0.25,0,0.357142857,0.166666667,,18,35,2,6,10,,6,5,4,1,0,1,1,1,2,,700,2,3,1,2,LC,1
Mythimna,l-album,25,-0.017787433,0.833603466,0.713137501,14.76273762,18.41299409,19.95738959,9.116914136,9.495597223,8.52670186,9.052016891,9.699250037,9.660596364,8.293244576,8.155462549,7.691332822,0,3.555348061,0.25,0.4,0.357142857,0.166666667,,23,35,2,2,10,,2,5,4,1,1,2,1,1,2,,525,2,3,1,2,LC,1
Mythimna,pallens,21,0.071734333,1.347490377,0.977003429,9.748460796,20.72326584,17.10407252,13.45350168,6.878122607,7.185752344,12.39637989,18.68970541,17.05101117,18.70706396,7.136510093,7.501859758,0,3.583518938,0.25,0,0.476190476,0.166666667,,20,36,2,8,10,,8,5,5,1,0,1,1,1,2,,550,2,3,1,2,LC,1
Naenia,typica,16,-0.003125,0.056489583,0.161409894,4.665535271,7.83996118,8.116691172,4.483631057,4.498622883,4.467600154,4.684020977,7.265153536,7.494243381,4.538884164,4.547924778,4.51044051,0,3.688879454,0.25,0.2,0.357142857,0.166666667,,26,40,2,10,12,,10,5,4,1,1,1,1,1,2,,575,2,3,1,2,LC,1
Noctua,comes,21,0.14021138,0.403747016,0.86505602,7.230543097,14.48873847,6.922121173,6.515615809,6.723477256,6.232014188,7.373174422,12.19248008,8.806031204,6.810597729,6.996222874,6.486333645,0,3.784189634,0,0,0.357142857,0.166666667,,25,44,2,8,11,,8,5,4,1,0,1,1,1,1,,520,2,3,1,1,LC,1
Noctua,fimbriata,21,0.054753674,1.035357036,1.127044236,8.223527115,20.33314579,16.09634533,8.494177703,7.052157167,6.785897786,8.653221096,16.66105458,15.43186688,9.407293892,7.455422768,7.073788955,0,3.912023005,0.25,0.4,0.357142857,0.166666667,,34,50,2,8,10,,8,5,4,1,1,2,1,1,2,,520,2,3,1,2,LC,1
Noctua,interjecta,16,-0.01875,0.097625,0.220664559,4.652420304,8.956223102,10.6030583,4.497045596,4.529994832,5.126354806,4.776690341,7.898450025,8.571608919,4.538240035,4.631368929,5.468506688,0,3.496507561,0.25,0.2,0.357142857,0.166666667,,16,33,2,8,11,,8,5,4,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Noctua,janthina,21,-0.027491208,1.03726606,1.140993719,7.011463858,20.72326584,20.72326584,6.872092783,6.684872572,7.619657119,7.646545185,16.50464514,17.26685412,7.464193118,6.996645315,8.409259311,0,3.218875825,0.25,0.2,0.357142857,0.166666667,,25,25,2,8,10,,8,5,4,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Noctua,pronuba,25,-0.023287604,0.518609968,0.599692694,5.869629386,15.46344109,17.36668552,6.42498887,5.635302413,5.714291257,6.030848613,13.23952076,13.92025155,6.743308065,5.813354908,5.869425102,0,4.007333185,0,0,0.238095238,0.166666667,,38,55,2,8,10,,8,5,3,1,0,1,1,1,1,,550,2,3,1,1,LC,1
Ochropleura,plecta,25,-0.033381763,0.907410631,0.725430897,9.131200818,18.87206578,20.72326584,8.605976082,7.022245388,7.167972343,9.837001733,16.17913682,16.81657731,10.0159629,7.401309189,7.505572586,0,3.433987204,0,0.2,0.357142857,0.166666667,,17,31,2,8,10,,8,5,4,1,0,2,1,1,1,,550,2,3,1,2,LC,1
Oligia,fasciuncula,16,-8.48054E-14,0.061666667,0.215431151,5.713791673,7.959188007,8.033680486,4.682800837,4.656625847,4.645825899,5.510648651,7.17405013,7.181332644,4.796824689,4.695453613,4.724564145,0,3.17805383,0.25,0.4,0.357142857,0.166666667,,6,24,2,8,11,,8,5,4,1,1,2,1,1,2,,520,2,3,1,2,LC,1
Oligia,furuncula,21,0.081244085,0.468843044,0.513017261,6.893541566,14.96848174,9.345500774,6.281409423,5.908915354,6.388450745,7.052680083,12.89101544,10.89045692,6.614909883,6.150719037,6.745308964,0,3.258096538,0.25,0.2,0.357142857,0.166666667,,7,26,2,8,11,,8,5,4,1,1,1,1,1,2,,550,2,3,1,2,LC,1
Oligia,latruncula,21,-0.079320738,0.258138132,1.051853918,11.53786629,12.16298726,18.94529602,8.956565925,6.603675242,9.726353664,9.795931186,10.52641304,12.49197334,8.8193106,6.906157,9.137094885,0,3.258096538,0,0.4,0.357142857,0.166666667,,22,26,2,8,10,,8,5,4,1,1,2,1,1,1,,525,2,3,1,2,LC,1
Oligia,strigilis,21,0.133183327,0.519421514,0.625936697,7.581535806,15.60230797,7.974438066,7.07567868,5.969714102,6.109196116,7.572074399,13.22060922,10.17949444,7.510357887,6.17751756,6.407205352,0,3.17805383,0.25,0,0.357142857,0.166666667,,24,24,2,8,11,,8,5,4,1,0,1,1,1,2,,575,2,3,1,2,LC,1
Omphaloscelis,lunosa,16,0.05625,0.064958333,0.268872754,6.299312833,8.202272525,5.185067228,4.893106502,4.85724906,4.98831313,6.102512664,7.304521433,6.053168401,4.949042149,4.937450944,5.076684129,0,3.555348061,0.25,0,0.357142857,0.166666667,,19,35,2,8,11,,8,5,4,1,0,1,1,1,2,,525,2,3,1,2,LC,1
Opigena,polygona,21,-0.028553387,1.617612503,1.04925811,12.5706203,20.72326584,20.72326584,14.61176501,9.483764828,20.72326584,15.55828815,17.5582198,18.32042806,18.66184197,9.84694963,20.72326584,0,3.988984047,0,0.4,0.357142857,0.166666667,,40,54,2,6,10,,6,5,4,1,1,2,1,1,1,,550,2,3,1,2,LC,1
Orthosia,cerasi,20,0.23794034,0.778405932,0.873182598,8.771436513,18.56404607,7.198243883,8.276499669,7.047498045,6.759803174,8.995673748,15.78888056,9.905195613,9.1832897,7.421759877,7.023398201,0,3.688879454,0.25,0.2,0.357142857,0.166666667,,24,40,2,8,10,,8,5,4,1,1,1,1,1,2,,575,2,3,1,2,LC,1
Orthosia,cruda,20,0.083701775,1.527842828,1.532948042,9.019576959,20.72326584,17.28387136,13.058679,7.725028648,7.545815751,11.3464708,19.55320762,17.5404504,17.04761612,8.232470776,7.944367548,0,3.401197382,0.25,0,0.357142857,0.166666667,,13,30,2,8,11,,8,5,4,1,0,1,1,1,2,,520,2,3,1,1,LC,1
Orthosia,gothica,21,0.109723007,0.396910198,0.463058653,5.189859669,14.19166807,7.649299871,5.812416805,5.115282948,5.121283008,5.302335325,12.18622593,9.462526824,6.054061239,5.207193939,5.247308428,0,3.555348061,0.25,0,0.357142857,0.166666667,,18,35,2,8,11,,8,5,4,1,0,1,1,1,2,,550,2,3,1,1,LC,1
Orthosia,gracilis,20,-0.028128891,0.504475861,0.589580419,5.893942614,15.16380463,17.55490976,6.059648332,5.598215269,5.599210871,6.047372675,12.95488454,13.6057602,6.431321746,5.754150333,5.778755678,0,3.63758616,0.25,0.4,0.357142857,0.166666667,,20,38,2,8,11,,8,5,4,1,1,2,1,1,2,,550,2,3,1,2,LC,1
Orthosia,incerta,20,0.109326928,0.589214611,0.720725814,8.626139153,16.12696434,9.378815287,7.224586788,6.314989512,6.272897595,8.518096475,13.75886279,11.10703028,7.674257507,6.578996827,6.519705832,0,3.63758616,0.25,0.4,0.357142857,0.166666667,,22,38,2,8,11,,8,5,4,1,1,2,1,1,2,,525,2,3,1,2,LC,1
Orthosia,miniosa,16,-0.0125,0.234833333,0.48807015,10.25391188,11.674174,12.61793786,6.039162322,6.580164038,5.872288521,9.152950442,10.11545346,10.51333925,6.372314108,6.857933074,6.131764977,0,3.526360525,0.25,0.2,0.357142857,0.166666667,,17,34,2,8,10,,8,5,4,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Orthosia,munda,16,-0.025,0.046,0.264501984,6.991055553,7.473133572,9.61088102,4.904498604,4.966900783,4.812480408,6.528996671,7.09210801,7.73628574,4.977016252,5.088325533,4.897137211,0,3.737669618,0.25,0.4,0.476190476,0.166666667,,26,42,2,10,12,,10,5,5,1,1,2,1,1,2,,525,2,3,1,2,LC,1
Orthosia,populeti,16,0.03125,0.164291667,0.347090529,7.548672557,10.48136974,8.304159052,5.325591455,5.404026974,5.189621164,7.195095468,9.1748327,8.443452779,5.44810767,5.66782014,5.271500661,0,3.583518938,0.25,0.4,0.714285714,0.166666667,,20,36,2,8,10,,8,5,4,1,1,2,1,1,2,,550,2,3,2,2,LC,1
Panolis,flammea,59,0.029381196,2.227923402,1.968560938,12.360338,20.72326584,20.72326584,20.1951614,12.46610915,10.33182102,12.45717311,20.72326584,20.72326584,4.597590548,13.26969266,11.05355069,0,3.583518938,0.25,0.2,0.714285714,0.166666667,,20,36,2,8,11,,8,5,4,1,0,2,1,1,2,,520,2,3,2,1,LC,1
Papestra,biren,16,0.00625,0.216625,0.306815126,5.664078745,11.39746868,10.89753268,5.184029908,5.190481591,20.72326584,5.622571236,9.865879932,9.656706021,5.260474948,5.27544357,20.72326584,0,3.583518938,0.25,0.4,0.476190476,0.166666667,,20,36,2,8,10,,8,5,5,1,1,2,1,1,2,,520,2,3,1,2,LC,1
Paradiarsia,glareosa,21,0.046526857,0.430618404,0.526962143,6.755631183,14.59265864,11.02946133,6.01781374,5.896922873,5.77078016,6.642149129,11.21580003,10.33389957,6.282781574,6.054492937,5.855121334,0,3.555348061,0.25,0.4,0.357142857,0.166666667,,19,35,2,6,10,,6,5,4,1,1,2,1,1,2,,550,2,3,1,2,LC,1
Parastichtis,suspecta,16,-0.0125,0.408833333,0.424387109,5.733292527,14.18257269,15.2149248,5.843102611,5.422011499,5.337974349,5.931101432,12.06895937,12.21282454,6.146276838,5.67916091,5.39897907,0,3.526360525,0.25,0.2,0.476190476,0.166666667,,,34,2,8,10,,8,5,5,1,1,1,1,1,2,,575,2,3,1,2,LC,1
Phlogophora,meticulosa,16,-0.00625,0.116291667,0.21584193,4.878333292,9.41224751,9.909221676,4.793417422,4.704343885,4.720409824,4.913988348,8.261768634,8.433649878,4.898877274,4.759561976,4.786194686,0,3.871201011,0.25,0.2,0.238095238,0.166666667,,25,48,2,8,11,,8,5,3,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Photedes,minima,16,0.0125,0.039833333,0.147278632,4.581816684,7.212065874,6.318432048,4.425382397,4.390157097,4.400738564,4.57602009,6.572828398,6.241504945,4.464875306,4.415440469,4.450314578,0,3.135494216,0.25,0.2,0.357142857,0.166666667,,13,23,2,8,10,,8,5,4,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Photedes,pygmina,16,-0.01875,0.045625,0.221918818,6.341005313,7.468792956,9.158779902,4.695328026,4.65212048,4.661690726,5.029022962,5.352021012,5.502626507,4.673488846,4.59665062,4.622929607,0,3.258096538,0.25,0.4,0.357142857,0.166666667,,9,26,2,2,6,,2,5,4,1,1,2,1,1,2,,575,2,3,1,2,LC,1
Phytometra,viridaria,16,0.075,0.303333333,0.503662276,7.272895625,12.90037581,8.000657335,5.774286991,5.88599302,5.41755789,7.18575751,11.16767624,9.146583308,5.922289995,6.137095969,5.651435562,0,2.995732274,0.25,0.4,0.357142857,0.166666667,,6,20,2,8,12,,8,5,4,1,1,2,1,1,2,,575,2,3,1,2,LC,1
Plusia,festucae,16,0.025,0.118,0.236941396,4.520278676,9.450196734,7.692387638,4.678353808,4.486658458,4.533313656,4.571528034,8.415022907,7.76733146,4.717319567,4.532396183,4.66841485,0,3.688879454,0.25,0.4,0.357142857,0.166666667,,22,40,2,8,11,,8,5,4,1,1,2,1,1,2,,520,2,3,1,2,LC,1
Polia,bombycina,21,0.012996867,0.323252544,0.89746225,10.90516802,13.07120047,11.94243857,7.477823036,6.945636684,6.597907406,9.921791243,11.2533228,10.8945398,7.806928095,7.275048065,6.865259998,0,3.871201011,0.25,0.2,0.357142857,0.166666667,,20,48,2,8,10,,8,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Polia,nebulosa,16,0.01875,0.047958333,0.148509369,4.588558966,7.573621909,6.247367185,4.445826775,4.45424074,4.424594019,4.594554834,6.817006059,6.349951779,4.493969479,4.482049071,4.460584013,0,3.951243719,0.25,0.2,0.357142857,0.166666667,,27,52,2,8,10,,8,5,4,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Polychrisia,moneta,16,-0.05625,0.137625,0.271894485,5.159085318,9.964589537,14.8543676,4.841771763,5.035986069,4.973177312,5.157600076,8.850057872,10.01849564,4.908248092,5.147609136,5.07121417,0,3.737669618,0.25,0.2,0.238095238,0.166666667,,23,42,2,8,10,,8,5,3,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Polymixis,flavicincta,16,-0.05625,0.173958333,0.424591664,4.923959021,10.63787292,15.4236649,5.026840682,4.899373865,4.816575453,4.97345515,9.308522056,10.7357877,5.11718396,4.953660199,4.886832316,0,3.80666249,0.25,0,0.357142857,0.166666667,,30,45,2,8,10,,8,5,4,1,0,1,1,1,2,,550,2,3,1,1,LC,1
Pseudoips,fagana,16,0.015625,0.106572917,0.227377856,5.863973078,9.195723924,8.002371526,4.852639301,4.984801717,4.821392433,5.718686255,8.151936296,7.720138377,4.939202032,5.061141764,4.897279113,0,3.583518938,0.25,0.6,0.357142857,0.166666667,,20,36,2,8,11,,8,5,4,1,1,3,1,1,2,,520,2,3,1,2,LC,1
Pygaera,curtula,21,-0.053678947,0.52014574,0.615161874,10.40996767,15.4579739,19.98546432,7.471239557,6.950413176,6.39615255,9.647976358,13.33716916,14.81905139,7.87627429,7.345268172,6.641526406,1,3.555348061,0.25,0.2,0.476190476,0.166666667,,,35,2,8,10,,8,5,5,1,1,1,1,1,2,,520,3,3,1,2,LC,1
Pyrrhia,umbra,21,-0.040443526,0.856864052,0.487134148,6.192184308,18.66210066,20.72326584,6.744434534,5.96134752,5.988302805,6.447650201,15.54488851,16.74504354,6.997725045,6.224521002,6.224929929,0,3.526360525,0.25,0.4,0.357142857,0.166666667,,30,34,2,8,12,,8,5,4,1,1,2,1,1,2,,575,2,3,1,2,LC,1
Rhizedra,lutosa,16,-0.01875,0.085958333,0.204506071,5.969576203,8.692556037,10.3107225,4.771969005,4.843939276,4.76565543,5.033104194,5.743318661,5.975991846,4.706653439,4.780144365,4.700832668,0,3.737669618,0.25,0.4,0.714285714,0.166666667,,30,42,2,2,6,,2,5,4,1,1,2,1,1,2,,525,2,3,2,2,LC,1
Rivula,sericealis,16,-1.54529E-13,0.073333333,0.268992622,6.645891002,8.334859942,8.329392583,4.876181472,4.915433219,20.72326584,5.216200459,5.645058201,5.648594186,4.760994707,4.78172444,20.72326584,0,3.091042453,0.25,0,0.357142857,0.166666667,,5,22,2,2,8,,2,5,4,1,0,1,1,1,2,,575,2,3,1,2,LC,1
Scoliopteryx,libatrix,16,0.03125,0.284625,0.32753805,5.430748005,12.40898737,10.20722692,5.633201451,5.204160731,5.12146323,5.426750322,9.64292133,9.202582089,5.757757614,5.241286207,5.182086247,0,3.828641396,0,0.4,0.357142857,0.166666667,,20,46,2,6,10,,6,5,4,1,1,2,1,1,1,,525,2,3,1,2,LC,1
Spaelotis,ravida,16,-0.0625,0.2265,0.32355472,5.593071461,11.62716702,16.7949373,5.18855736,5.279855075,5.060353213,5.530052948,9.140734679,10.45122511,5.242012561,5.40126244,5.128505563,0,3.555348061,0,0.4,0.476190476,0.166666667,,,35,2,6,10,,6,5,5,1,1,2,1,1,1,,575,2,3,1,2,LC,1
Stilbia,anomala,16,-0.00625,0.033958333,0.112473239,4.385703352,6.999899419,7.529545204,4.355403446,4.326760292,4.376871317,4.401355525,6.389790605,6.593421143,4.379956886,4.352913715,4.411730318,0,3.496507561,0.25,0.2,0.357142857,0.166666667,,16,33,2,8,10,,8,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Syngrapha,interrogationis,16,0.01875,0.202958333,0.285691575,4.92577329,11.12027813,9.689802942,5.079762246,4.839039112,4.851705519,4.970805186,8.547337301,8.464533086,5.143648983,4.887260779,4.912703483,0,3.555348061,0.25,0.4,0.357142857,0.166666667,,20,35,2,6,10,,6,5,4,1,1,2,1,1,2,,525,2,3,1,2,LC,1
Thalpophila,matura,21,-0.038615725,0.582606327,0.583391259,7.33158306,16.00683216,19.42411579,6.63325403,6.684986573,6.005939898,7.446638355,14.00574567,14.617735,6.993947545,7.02130663,6.245990092,0,3.737669618,0.25,0.2,0.476190476,0.166666667,,26,42,2,8,11,,8,5,5,1,1,1,1,1,2,,525,2,3,1,2,LC,1
Tholera,cespitis,16,-2.81559E-13,0.087,0.286315886,6.53794957,8.613383194,8.66481678,4.913490532,5.017605144,5.112189894,5.250053899,5.764921105,5.831495544,4.812310083,4.871501024,4.997240926,0,3.583518938,0.25,0.2,0.357142857,0.166666667,,20,36,2,2,10,,2,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Tholera,decimalis,21,0.029563168,0.331540378,0.547497506,6.196354459,13.07790534,10.9867897,5.766657292,5.549134006,5.371102643,5.647880137,7.500966901,7.353851779,5.63341498,5.417818816,5.306776036,0,3.526360525,0.25,0.2,0.476190476,0.166666667,,24,34,2,2,6,,2,5,5,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Xanthia,aurago,16,0.00625,0.068958333,0.260023415,6.073635475,8.154442884,7.711924139,4.809067436,4.884133057,4.727223331,5.823972761,7.266067932,7.147718535,4.9423616,4.971184363,4.785659483,0,3.401197382,0.25,0.2,0.357142857,0.166666667,,20,30,2,8,10,,8,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Xanthia,citrago,16,-0.00625,0.085958333,0.20064352,4.982638807,8.711399646,9.227703255,4.671423418,4.722006866,4.679473631,4.951136451,7.63642256,7.965783509,4.676002098,4.819916155,4.74083887,0,3.433987204,0.25,0.4,0.714285714,0.166666667,,18,31,2,8,10,,8,5,4,1,1,2,1,1,2,,520,2,3,2,2,LC,1
Xanthia,gilvago,16,0.0625,0.4545,0.382489672,5.760276565,14.58901479,10.4169204,6.84723494,5.424832843,5.417086629,5.945387685,12.33608532,11.13179848,7.142957859,5.637881894,5.522520147,0,3.555348061,0.25,0.4,0.357142857,0.166666667,,19,35,2,8,10,,8,5,4,1,1,2,1,1,2,,550,2,3,1,2,LC,1
Xanthia,icteritia,16,0.00625,0.053291667,0.180749747,4.589088463,7.725330451,7.258773032,4.463940763,4.450096324,4.445394314,4.477077744,5.4430434,5.414985724,4.436483197,4.433496442,4.435553917,0,3.583518938,0.25,0.2,0.357142857,0.166666667,,20,36,2,2,6,,2,5,4,1,1,1,1,1,2,,550,2,3,1,2,LC,1
Xanthia,togata,16,0.015625,0.052239583,0.154145,4.527566838,7.687937516,6.563303681,4.369855941,4.354196477,4.81020749,4.474611929,5.38961344,5.239313706,4.350052461,4.337097342,4.701239911,0,3.465735903,0.25,0.2,0.357142857,0.166666667,,5,32,2,2,5,,2,5,4,1,1,1,1,1,2,,575,2,3,1,2,LC,1
Xestia,agathina,16,-0.0125,0.119833333,0.330758667,6.830483885,9.538423339,10.46962794,5.053201628,5.173507058,4.967059436,6.431060522,8.403186309,8.737597465,5.175652924,5.275352732,5.095569095,0,3.465735903,0.25,0.6,0.833333333,0.166666667,,15,32,2,8,10,,8,5,5,1,1,2,2,1,2,,520,2,3,2,2,LC,1
Xestia,baja,21,-0.121037593,0.366140698,0.495295755,6.636857709,13.91290285,20.72326584,6.361120507,5.825135314,5.725615637,6.969240377,11.92646112,14.69701828,6.653688489,6.030844996,5.879782718,0,3.713572067,0.25,0.2,0.357142857,0.166666667,,23,41,2,8,10,,8,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Xestia,castanea,16,-0.053125,0.062822917,0.24390652,5.200877799,8.105786155,12.69550217,4.681426999,4.728225697,4.565092817,5.07217577,7.219616541,8.408023872,4.746299462,4.813382577,4.645305481,0,3.610917913,0.25,0.2,0.357142857,0.166666667,,21,37,2,8,10,,8,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Xestia,c-nigrum,25,-0.027097661,0.860183789,1.099222158,10.00893873,18.58524541,20.72326584,10.03702408,6.790407142,7.07182782,10.05585458,15.64511208,16.14891484,10.72259269,7.057906595,7.397788784,0,3.688879454,0.25,0.2,0.357142857,0.166666667,,20,40,2,8,11,,8,5,4,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Xestia,ditrapezium,21,-0.024780142,0.472669361,0.653529441,7.26868435,14.85738318,16.78960062,6.677946498,5.812822097,5.888972952,7.125295314,12.68854899,13.43168029,7.059521389,5.995255846,6.067334918,0,3.63758616,0,0.4,0.357142857,0.166666667,,26,38,2,8,10,,8,5,4,1,1,2,1,1,1,,520,2,3,1,2,LC,1
Xestia,sexstrigata,16,0.00625,0.019625,0.154724598,5.632455544,6.395430187,5.931334361,4.447379448,4.444870031,4.42722586,5.313321302,5.813265966,5.64905575,4.478268955,4.490142027,4.446266928,0,3.610917913,0.25,0.4,0.357142857,0.166666667,,21,37,2,8,11,,8,5,4,1,1,2,1,1,2,,575,2,3,1,2,LC,1
Xestia,triangulum,21,0.048384915,0.766540057,0.602774351,6.23837162,17.80140488,14.37369075,7.807803495,5.886944952,5.886204191,6.531887438,14.81167566,14.27876254,8.999479599,6.075045366,6.070030652,0,3.688879454,0.25,0.4,0.357142857,0.166666667,,24,40,2,8,11,,8,5,4,1,1,2,1,1,2,,575,2,3,1,2,LC,1
Xestia,xanthographa,21,0.157613515,0.495375939,0.833787286,10.19851414,15.39431801,7.153258383,7.269742516,6.963177049,10.48596632,10.23515026,13.36051276,9.420141302,7.691681369,7.280211351,13.59582069,0,3.555348061,0.25,0,0.357142857,0.166666667,,21,35,2,8,12,,8,5,4,1,0,1,1,1,2,,575,2,3,1,2,LC,1
Xylena,vetusta,16,-5.13038E-13,0.149333333,0.277612125,5.162203887,10.18248585,10.10294377,4.94887877,4.88447011,4.839820389,4.895067558,6.449015299,6.345158966,4.922607118,4.786484137,4.769757205,0,4.060443011,0.25,0,0.357142857,0.166666667,,26,58,2,2,12,,2,5,4,1,0,1,1,1,2,,575,2,3,1,2,LC,1
Xylocampa,areola,16,0.025,0.044666667,0.208275389,6.194700276,7.48004779,5.798876533,4.708510253,4.772384137,4.69593582,5.930172893,6.762003867,6.202150684,4.762297844,4.817938291,4.761880404,0,3.555348061,0.25,0.2,0.476190476,0.166666667,,18,35,2,8,10,,8,5,5,1,1,1,1,1,2,,520,2,3,1,2,LC,1
Clostera,curtula,16,0.025,0.154666667,0.221622753,5.147215516,10.2180856,8.37700998,5.104061361,4.946371538,4.848411507,5.192869351,9.035747824,8.329911882,5.202754706,5.020485408,4.948723794,0,3.80666249,0.25,0,0.357142857,0.166666667,,21,45,2,8,10,,8,5,4,0,0,2,1,1,2,,,2,3,1,2,LC,1
Drymonia,dodonaea,16,-2.30508E-13,0.059666667,0.272497901,7.11415547,7.941721268,7.942777927,4.959587915,5.085672133,4.954590746,6.566380497,7.143711168,7.128519076,5.060169772,5.178304151,5.026627035,0,3.63758616,0.25,0.4,0.357142857,0.166666667,,17,38,2,8,10,,8,5,4,1,1,2,1,1,2,,400,2,3,1,2,LC,1
Drymonia,ruficornis,16,0.03125,0.095291667,0.172668123,5.871198202,8.903317836,6.784296797,4.845458566,4.88469161,5.927782885,5.775221793,7.78839952,7.152272282,4.894843719,4.973174496,6.635326063,0,3.737669618,0,0.4,0.357142857,0.166666667,,20,42,2,8,11,,8,5,4,1,1,2,1,1,1,,400,2,3,1,2,LC,1
Eligmodonta,ziczac,16,0.003125,0.055489583,0.181448505,4.474456825,7.778132575,7.590758771,4.428245733,4.432094708,4.429809539,4.500718452,6.996319177,6.935211475,4.465800574,4.467250732,4.472585601,0,3.828641396,0,0.2,0.357142857,0.166666667,,22,46,2,8,11,,8,5,4,1,1,1,1,1,1,,400,2,3,1,2,LC,1
Lophopteryx,camelina,21,-0.095947763,1.186942007,0.74894741,8.023225343,20.72326584,20.72326584,9.03232471,7.607128934,6.900349795,8.851871382,17.70886437,20.43953244,10.49254679,8.088718974,7.197776272,0,3.555348061,0.25,0.4,0.476190476,0.166666667,,,35,2,8,10,,8,5,5,1,1,2,1,1,2,,300,2,3,1,2,LC,1
Luperina,testacea,21,0.023976079,0.232160588,0.360013848,7.15714037,11.56717925,9.800415044,5.779787632,5.452309568,5.393201841,6.983133279,10.06744265,9.440067636,6.007671462,5.709891596,5.652710505,0,3.583518938,0.25,0.2,0.476190476,0.166666667,,20,36,2,8,10,,8,5,5,1,1,1,1,1,2,,400,2,3,1,2,LC,1
Notodonta,dromedarius,21,-0.011492347,0.9117409,0.464527971,5.988538063,19.11434474,20.38516006,8.85675104,5.814269175,6.088031196,6.18184272,15.93673633,16.18464308,8.58614321,6.018667564,6.448395001,0,3.80666249,0.25,0,0.357142857,0.166666667,,19,45,2,8,10,,8,5,4,1,0,1,1,1,2,,400,2,3,1,2,LC,1
Odontosia,carmelita,16,-0.00625,0.058958333,0.142611921,4.466536015,7.960440493,8.41593969,4.474113593,4.429940695,4.438607386,4.50093901,7.075418106,7.214705526,4.511412195,4.46944339,4.479349325,1,3.891820298,0.25,0.6,0.714285714,0.166666667,,19,49,2,8,10,,8,5,4,1,1,3,1,1,2,,400,3,3,2,2,LC,1
Peridea,anceps,16,0.00625,0.105625,0.237357377,5.456826301,9.135521281,8.634473289,4.838411999,4.805645051,4.768235293,5.399157962,8.255846614,7.960563057,4.885792198,4.904948002,4.858967346,0,3.761200116,0,0.4,0.357142857,0.166666667,,28,43,2,8,10,,8,5,4,1,1,2,1,1,1,,400,2,3,1,2,LC,1
Phalera,bucephala,16,-1.70779E-13,0.077666667,0.271181745,7.016226848,8.43806816,8.46399238,4.981246452,5.001321706,4.881992686,6.501350413,7.504656085,7.515509303,5.069994571,5.084898854,4.96443808,0,4.127134385,0.25,0.2,0.357142857,0.166666667,,30,62,2,8,11,,8,5,4,1,1,1,1,1,2,,400,2,3,1,2,LC,1
Pheosia,gnoma,16,0.003125,0.02415625,0.144113514,5.053508526,6.599692182,6.386941279,4.390198771,4.393086988,4.418701689,4.924572482,6.060183767,5.934376001,4.434376539,4.436702283,4.456547801,0,3.951243719,0.25,0.2,0.357142857,0.166666667,,24,52,2,8,11,,8,5,4,1,1,1,1,1,2,,400,2,3,1,2,LC,1
